path,name
https://github.com/rust-lang/rust,rust
https://github.com/zed-industries/zed,zed
https://github.com/unionlabs/union,union
https://github.com/meilisearch/meilisearch,meilisearch
https://github.com/rustdesk/rustdesk,rustdesk
https://github.com/dani-garcia/vaultwarden,vaultwarden
https://github.com/sharkdp/bat,bat
